,time,feature_10,feature_50,feature_145,feature_211,feature_343,feature_344,feature_430,feature_654,feature_677,feature_750,feature_858,feature_861,feature_923,feature_978,feature_981,feature_1005,feature_1007,feature_1097,feature_1420,feature_1437,feature_1462,feature_1463,feature_1498,feature_1734,feature_1838,feature_1917,feature_2039,feature_2195,feature_2426,feature_2567,feature_2741,feature_2799,feature_2841,feature_2884,feature_2981,feature_2983,feature_3077,feature_3107,feature_3108,feature_3208,feature_3209,feature_3242,feature_3266,feature_3431,feature_3479,feature_3663,feature_3668,feature_3780,feature_3844,feature_3910,feature_3935,feature_4004,feature_4195,feature_4247,feature_4362,feature_4397,feature_4399,feature_4414,feature_4583,feature_4588,feature_4852,feature_5049,feature_5058,feature_5077,feature_5106,feature_5328,feature_5386,feature_5423,feature_5635,feature_5704,feature_5940,feature_5947,feature_5948,feature_5992,feature_6230,feature_6304,feature_6338,feature_6513,feature_6566,feature_6593,feature_6628,feature_6709,feature_6710,feature_6749,feature_6916,feature_6944,feature_7049,feature_7167,feature_7242,feature_7266,feature_7305,feature_7417,feature_7556,feature_7614,feature_7652,feature_7691,feature_7792,feature_7851,feature_7915,feature_8200,feature_8210,feature_8294,feature_8299,feature_8361,feature_8696,feature_8745,feature_8773,feature_8835,feature_8857,feature_9194,feature_9253,feature_9308,feature_9989,feature_10003,feature_10004,feature_10476,feature_10740,feature_10851,feature_11123,feature_11201,feature_11352,feature_11403,feature_11450,feature_11462,feature_11909,feature_12428,feature_12494,feature_12503,feature_12582,feature_13005,feature_13079,feature_13595,feature_13651,feature_13884,feature_13906,feature_14032,feature_14109,feature_14555,feature_14988,feature_15083,feature_15273,feature_15605
10,1.5,19.324094466735215,22.4563264882468,1.3936762688169602,0.9229741257675179,22.8054177924677,6.274280811809315,9.96745367321983,60.68344691354821,23.41581386900379,27.14950421506395,27.235735438648845,201.17075955484773,0.8778555882438801,113.56572677822504,49.32645256715072,19.047612869324908,0.37797884521195335,16.83142825633557,6.538770803667868,4.376632749376417,131.53946006960774,47.37558344334558,0.36627105504721064,9.419735386751173,0.6587111862185735,187.25541114307865,14.85811501172563,1.4822769454328428,0.07955750748461721,74.14186228304341,128.67403397351273,1.0702418755818215,8.511555340756862,2.9593673673933423,15.280672334324795,4.388609758708267,14.302157970022607,0.289183552330692,0.1541912234551523,1.3503433355281724,4.228443815905988,1.8996963986260091,2.936522661442301,68.59657021268315,0.5825578415758728,0.3117947187632785,0.6639366329439926,0.5238388707066841,4.494521552129589,2.874764433228781,0.3066746891816062,2.140960561013821,1.785151752032929,252.34349770839347,37.51223649768569,0.8504665924962456,0.20672139708529708,1.9664351814310135,0.22292482298028862,0.05721393841692642,7.667843554471471,8.180775805305888,1.817279653842536,0.10652159105284156,5.680738503855024,0.11960953489956179,89.74670693060958,2.106456718964382,0.41540030943986195,11.503134943674809,11.419462923979642,80.92866989513426,4.4840625496676925,11.984226351691053,24.32893554633651,0.4281768672619762,2.938082835169754,0.1588214687689548,43.867083577955164,0.28658542518788577,1.6285180944472737,2.3087733012432734,0.05665603845617404,0.0753278473170526,0.017920914436958927,6.13877112802831,1.913147626168103,17.38068725490514,0.3417185913674712,0.28101939999805386,80.3936113967285,15.119809016571574,0.5986526067226945,2.5585503034391937,0.6912137243390345,0.043362125728594644,4.001680187091103,0.22683012270555533,6.713949769541906,56.19918974761514,7.6637355294697675,0.04765179257798436,0.7392563712499879,5.060138047804242,9.779833862581455,0.06957693667511085,46.36015037350105,0.3865841277461166,0.3727631292998031,0.012625730216445722,1.2625032841494783,0.02601208567008002,6.180007071057642,3.859307036351075,3.2709220594293202,8.642969973953857,4.402273442340066,48.11998741481484,10.729862892841041,1.0015666609362988,9.477836450977785,6.113208281570813,1.1426942675779033,0.27942516842415965,2.8796330834676724,0.7940992348337166,0.2692597121625435,1.8337458116957888,41.1047651792578,2.3457130902143697,0.29265583086549096,2.0520420111644864,1.4294953924599172,0.7843635561581451,33.57586304204684,1.041064031994914,0.5938180143302444,0.7086043094528364,20.394402836207707,0.5769545149351766,0.45378188057697233,0.11899325005919578
11,1.5,19.84660404934166,21.487230750451154,1.777352191111507,0.8190580348453207,23.66154643018564,7.778483789766785,9.950612151983927,57.7688635516362,23.559705850332058,28.865204496042704,27.392123677464692,206.87220193262533,0.9235857491150107,113.98166348301447,46.79210586220889,20.12567343316475,0.3555364206511806,16.62675719455909,6.8912312651141,3.9570602848461456,121.84924994473971,47.75241743123806,0.3460036092388597,9.895064844231982,0.6210447657788731,189.54938619845535,15.441818343775052,1.458323848359182,0.08542415154844266,77.9489296000475,129.05029510641316,1.1380137969258786,9.112689740722045,2.9351772123083624,15.875220628746565,4.498139295505607,15.785129869915641,0.28903273058384554,0.1520515586699262,1.3804002494135812,4.055548957312667,2.133670503544906,2.994640577214288,69.84172794784749,0.6028517605761585,0.3179099405828228,0.6463209847217686,0.5007521996892228,4.385563374473378,2.9406356087373933,0.36689529578273306,2.2560068753690894,1.7424507853558597,257.0336015519067,38.52955517945571,0.794522468666594,0.21263827442751995,2.3141110022401032,0.2433728897994464,0.07121978417147513,7.715120863314099,8.378425725229372,2.7812682482654867,0.07508470494307366,4.78137052103025,0.13192196917960747,86.67678177301384,2.2529716836406464,0.42540356503063237,11.394245012553156,10.708105281563519,80.01638343709071,3.8224214891574375,12.110099930388538,22.852334623289817,0.4444262992765027,2.8600182771327995,0.15181237236523915,43.77721692713231,0.3387719350337005,1.2774181735403862,1.998947580259377,0.04682443065411681,0.08587448162554312,0.020657448921352243,6.298111912797622,0.9962752918897697,17.27598140615154,0.33057856692762716,0.3112770569197423,79.03975771252115,15.287948969189506,0.4412657409331895,2.4856339756722785,0.6468257503026944,0.055030995245966,4.066782465829349,0.23581955125350118,7.150778097792558,59.331327467495406,7.737126003345309,0.06210761074325907,0.7386205053594228,5.323907743367941,8.870385766270442,0.05714078340937808,48.70564908564849,0.36768873449000533,0.405080976935842,0.014229110787797209,1.2845739679523343,0.026536483334488027,5.937310094321882,3.719558181656225,3.50896536252396,8.729326880251788,3.938055695768217,48.90494571295664,10.732505583763045,0.8806130427467166,11.366750134439199,5.98891825106974,1.1727238536377762,0.3073263589906008,3.9207386073088735,0.8655476046728756,0.25172131661338587,1.7189478441890924,42.445684914107375,2.500818182118102,0.3012196851978318,1.9802910484937861,1.5237239823035125,0.646528829372738,32.95196479177595,1.0644631834542462,0.642868454130665,0.7055418642015632,21.68589229688134,0.6774696398349119,0.4905315214558363,0.13996687682070263
12,2.0,4.123851060398836,26.743464706128275,1.1343296284572706,0.9359191815429087,23.799971033881402,8.07444591099936,18.70398567819538,112.59184051314823,82.1759587188017,37.95786474912952,25.945525779845553,187.2162903062047,1.7222970430669446,209.03446669493601,105.4943172655984,16.221223504960076,0.7464598625154536,13.154316250291155,4.606529620095917,8.534156130365451,115.04565896426716,44.328541481273554,0.6668538017284112,12.596278003069811,0.5389892914947114,262.85351505342305,28.727972311974057,1.5524779469292929,0.14702395527870185,47.93379300871373,180.29773586483273,1.0030937009143737,17.873380734246314,3.36092828944618,24.81716854697588,4.1231612487084695,24.396390881346417,0.5879584560162927,0.4158952322366024,1.3109288866857385,7.521521527499895,2.0365630057872512,3.1991017517036258,92.52205904310279,0.5988954054360744,0.2701657937015116,1.189605642719351,0.7536401751106386,4.613462078274217,2.9243222824106976,0.6843350036132994,5.884835788983319,1.0930439508591292,290.43145780203895,37.06242646487933,1.0850185442882996,0.4405866086946135,2.387484546426417,0.48302943793785125,0.1826194329807629,7.093015581980088,9.445295842615431,2.426302131547985,0.23678906096024177,5.241401243452762,0.14417960188011014,123.78057418611179,2.4842507928355144,0.5293065451483244,13.532388301271522,9.765254991429613,98.75004329986801,3.9784889241923826,10.778857122380359,26.876326618369895,0.5164420050526467,3.043780645854859,0.4199310785549192,59.355190310385396,0.23619779379706995,0.7408891105311252,6.4135047809026675,0.10135155312147255,0.06652651445021113,0.048474948786707835,7.5130019051941925,1.9080221217532565,9.634148963490746,0.4689554877356857,0.3068825886751435,87.97252698029706,15.087486636764872,0.45297186404438683,3.303255851454577,3.30426070701219,0.04856005542383105,4.55576276450247,1.2958172327502284,6.888262450951701,55.20931454815841,8.88904782097147,0.18199382454296242,0.6909643627155289,5.321440302919904,89.4188799369315,0.10879315802361485,56.86897161320377,0.42055220769602897,0.2546584685583234,0.10879913041920244,1.4063184959118953,0.12110973082413087,5.481602035392417,3.711721423580212,3.0980831596361615,11.77877948123772,3.8997757365456858,62.038760847363484,9.188742631556943,0.6306909464455288,8.237369876431135,8.344118982064897,1.5359105215693067,0.2862688653045623,2.7251861894324434,0.71003272872782,0.252663688432067,1.754473324295108,57.64237892461045,3.5642719351158942,0.2220760644302036,2.644284118802893,2.365618113081338,0.44535705967020434,41.179079295496216,1.2411922096071955,0.4297496969009239,0.3129609942844174,27.196169305470118,0.8549663455508639,0.6155539098287715,0.14109784575691156
13,2.0,4.3065368061716125,24.64724819675934,1.158468883323041,0.8549962540241811,23.37467438222746,7.06076787802225,19.849217420198176,124.27409884987571,85.50253441125486,44.496230513872646,28.825841904146905,202.67542295044967,1.8303339404217436,224.38694833061138,101.79905896071898,17.201359522772083,0.7356955446398064,13.460369456661097,4.62765627302051,9.483277901250435,114.84458432207242,49.3107686616992,0.7344306900432276,14.32302536919021,0.5329065951117367,272.3115397998176,30.06833976470883,1.697630787846111,0.1789024761056898,53.57816237159453,186.75980928437755,1.1041522339495125,19.88897021714121,3.3738327131836408,26.197768714989234,3.915903626543452,26.03011357046353,0.5910695309536722,0.4287230140842421,1.5001818130522964,7.75652411060503,2.26911623183045,3.3304781369804615,97.95013306834603,0.6859869157296503,0.2866408157763574,1.2427157227539034,0.8403179847590507,4.1056396527997645,3.2309715399879,0.7262052167807178,6.220266512857004,1.2555053305706108,288.3204423699645,39.27619910410051,1.130938312085239,0.46375964314486423,2.366287471513343,0.4747938145945726,0.1818898526373864,7.937061336827488,9.783526483578834,3.7402706506712975,0.22733684629587253,4.636740656219731,0.13222981169810255,125.24345081173259,2.682472908287854,0.5313157309041437,14.75268095884442,10.751779730352435,104.22152980009969,3.5262531778100303,11.010071816155657,28.449890128491674,0.5096094467554207,3.4944233548269796,0.3790363281286735,59.85599152375011,0.265357717180393,0.7229952759953481,7.289245757956672,0.11335260133726635,0.08621543592813996,0.04899861759386099,8.34438840283503,1.1536226250670043,10.468646652602278,0.6382797977486528,0.2873163453068722,75.53002579864518,15.109318232400966,0.4389405941525161,3.524615292985464,3.717219576877141,0.048890470174822655,4.657467344181512,1.4305207690065171,6.580121563968414,60.80400239491676,9.69491456353896,0.16235905570062287,0.762232413505575,5.560474782843118,98.94203611810325,0.17607340231780294,57.60165387183434,0.43906598246444456,0.2667949807058735,0.09879815303016529,1.4686435178944794,0.15869301493061325,5.799416317407973,4.582436545677394,3.5646251359679506,11.464353670272626,4.53933588080587,63.31734841336765,7.492547232209749,0.8922632276832315,8.433047343491877,9.521928848402396,1.5968264218250896,0.30599450172252196,2.8701776438909246,0.7158638157544145,0.27345780213097437,2.0824177374306054,57.50439642768699,3.6498891880793334,0.2146303082358178,2.6712882708638315,2.5060092348491736,0.4601108432677448,46.805413013425955,1.5962856847298978,0.47670441899758315,0.3551623935374864,29.780457604644383,0.9572457203401785,0.5383891990508105,0.1278819719819817
14,3.0,15.149590336594688,50.49501696960301,1.0038927291907505,0.9226577060871499,24.701931535150838,10.127893848139747,32.19538467242094,185.6816590104042,155.24154131853984,121.31847243239964,28.71043150313272,189.13034070648823,3.517328542973371,349.9558554398784,182.26863538777312,12.28712332368296,1.2674288102404054,12.511983202283734,4.685706774696923,14.612745907578857,129.28827429079865,50.17165756116303,1.296898960927784,8.055991264109037,0.3818295490163697,376.39443626203627,71.25702460676695,1.382289598829822,0.27498677146140804,84.01910976148187,261.23703181926953,1.024566323005524,38.9210534298146,4.016030966576454,34.16250711981854,4.533927409868995,14.917629176258059,1.4904805077062557,0.8928589483901627,1.3320043005389155,11.833782148719107,2.046953728762719,2.954490456915408,140.60150923301438,0.691598108571756,3.455388649408339,1.851001156022608,0.970219779108683,5.289531423255939,2.4071423997411587,1.487453952889551,13.747228747552299,2.1252144371383217,322.3336422800945,39.96509013943048,0.9996781336469985,0.7224265015655175,3.076934484188105,0.7331862746750161,0.3283929937615223,7.709238406913218,9.407877131311361,3.3239357345799054,0.637145399333349,4.888132062944251,0.13010478350696142,20.773062314000008,2.2766972130755256,0.47427259889385825,13.5146086880323,15.634577209165945,103.82661683074548,3.696372178613919,12.281840334066942,28.277829643385562,0.4344184667028415,2.7472017849258696,0.4767834934800999,31.539643486672038,0.19282659323844736,0.7157296592261052,12.470266963704935,0.15015823691385777,0.09489159339011213,0.1362707991385441,5.735466301772456,1.8796388356189777,10.838532626463143,0.31666593642886753,0.31573741098120367,51.97923203699273,16.217952390742383,0.5816057592170053,1.6267732139787736,8.901414526789054,0.06631626486736072,3.99972531824325,3.0044589443457688,8.316119943243672,56.23264702214643,10.137007215872899,0.37907093529980757,0.6382811999716892,5.861191343648785,30.975787561466362,0.15741623891583278,52.24621596389704,0.38014775519283334,0.23525565625347566,0.19936840047589036,1.1366904050123523,0.39532097321600096,6.294691395888874,2.436467626311479,2.5867151769253844,7.650992393169019,4.4281732483561225,59.72310730788286,11.371475900467464,0.7633355465155861,9.617233499715207,5.517407745688508,1.5865281237045301,0.2878580552531622,3.0352839670112264,0.7487706727512327,0.21162122902391922,2.1502913648818534,47.995439945805124,2.2253452058765046,0.18992979606143434,2.027348529020212,1.6364797594933722,0.35623359071407146,36.48341629958174,1.1539448007630424,0.545539876039325,0.31011233304236163,24.54137583542013,0.7138894599722959,0.4891896719659462,0.1196348586315793
15,3.0,12.9438446898137,54.331501557917086,1.1372021461120612,0.8669189092295824,25.371592660479518,7.117247099884189,34.421099803349215,198.91322234894884,166.18206804925583,81.9564134692608,32.19398308346323,189.87383771301637,3.4311467429603764,371.79335323858714,193.6258292635349,12.111658632512578,1.4441144475940593,13.646671786499457,5.024315105205535,15.720386834414414,123.85057352085747,56.972403866938244,1.2776115101339298,7.24885550648561,0.360232958249931,381.96576975865906,54.195659623674715,1.5628869530375429,0.27902971553295175,90.07943004662329,268.018677431203,1.033165269256927,41.11719437849389,4.129483734572403,32.07286799091083,5.261462948285589,15.564892123248551,1.2876074857344704,0.896330415497277,1.416941843034362,12.709032404323857,2.059749151624961,3.078611107693984,145.11121225807472,0.8373492387909931,4.919427656586922,2.19505684244564,0.9331281885457507,5.982728472538306,2.5697916977869317,1.612453846816243,14.267339625924162,2.4367281808132804,333.03714221946507,38.1994696228136,1.1405323805992313,0.7202761194947885,2.6786156768811433,0.7415931349720313,0.37449936646462656,10.240239073931205,9.754297232654224,3.5095750831679933,0.6273950888267558,4.242465673981466,0.12784234195445224,21.971997912232943,2.2650515175852197,0.46433310077342277,13.413727595605847,18.784708687957906,104.68399325869156,4.137669609106038,12.075486486628977,30.090606981366502,0.4135922773707491,2.5612473177992685,0.5341889429185507,33.47938330032388,0.18058657818845789,1.8298434701922046,13.518521903101599,0.12186197891495865,0.07463767224517555,0.13046083767259664,5.9747411819081275,2.215581279688733,10.98471606895255,0.3354416031520362,0.2542858096863253,65.75269801714852,17.253649638243395,0.4747649065337619,1.7388867702700566,9.975078598806036,0.0434072780121927,4.372782406520582,3.2893367473362516,8.800029523978568,54.77896908593411,5.340091629776338,0.34696474169154823,0.550075655195078,5.518590440908987,31.39286398408517,0.22064604791671427,54.69684321888691,0.4213071741510538,0.4521966367267749,0.23316034859383264,1.244556955796629,0.40281778257347167,6.490331775709147,2.3273664435380272,1.8667783188554539,7.766518050925348,4.558182447643266,59.64966284670904,12.294723116045052,0.9445722449998155,10.392125884620995,5.547239244397034,1.588706375246253,0.31801015413977146,3.3317247451360124,0.9013986984846115,0.1916000766217539,1.8209423421301902,49.8121220535333,2.22479697871286,0.19123629902869627,1.988700048679417,1.4372413356788494,0.34111442474812353,35.44959220004604,1.0648402805480917,0.5413590519991073,0.3794270590778326,25.23596864131705,0.754704944739196,0.409000244275775,0.08899370682337807
16,4.0,4.307228815971509,29.2891658778439,0.3814548318980069,0.8202659049838154,21.878864955748696,6.055987661267368,30.219591709748524,228.91968570653145,105.3600275370857,140.61360040776069,23.32770621371691,133.24520583309612,3.3821316749299988,337.4319019785661,196.89285028695497,15.77588717738252,1.442188668754013,13.28648829342883,1.734674221713257,23.71651695582813,91.50108890639376,42.0241743838908,1.2399019653271022,13.192273067273895,0.471766212790182,335.98408674181997,66.60602770919249,1.1977920685249785,0.35263687454077275,73.82009545307112,237.8753814482124,1.0631168538879585,38.636080201762105,3.836685554283142,26.188614143206085,4.583691889136752,21.15702096393039,1.468838742561346,0.838625065367481,1.4133061713521635,13.864806810133118,1.4887270055405146,2.608056583415525,129.34833751464564,0.6467524773447895,1.5826857263899279,2.1382365012014377,0.7363638469838286,4.9978453554336095,1.7507248343472188,1.6349565430366257,13.29687262112015,1.953925027636378,307.36497891691874,33.65231781503816,1.0364055497818878,0.7622146171616944,2.6665100053617885,0.8849399943072371,0.3400085391443645,8.781308541130212,7.949536304602533,4.800975051135574,0.599146747512726,4.171156888574095,0.07831686183134859,108.91024631128822,1.5197641475087542,0.4018081141729938,10.840361027080341,8.938082928992712,141.1979029450119,4.060723907618373,11.312866968074191,36.04886839788441,0.33092494158298524,2.7356770747142036,0.5998401392741065,66.77466588115365,0.08439190038988806,1.3368047051347398,14.66396315590889,0.1725403623509787,0.050836041808709924,0.1487002627938227,6.34656680060105,2.3215947679537163,3.1868037122109762,0.3795881352229776,0.24362542943952764,116.87548074058874,21.979785727051876,0.5935913390569872,2.681059648240208,7.9742634160549155,0.05620113987648028,2.9215805360464424,7.034138373855655,7.005173132806863,48.07352931441924,10.9883132873058,0.38148627448384514,0.7194841430074999,4.436674632121746,16.211216397804975,0.16086026914853477,43.51379833056418,0.3362950042695722,0.5262595237937631,0.11718155280037598,1.0489809292442527,0.3805479615275139,6.536354248720783,2.978216907505842,2.5968415095089,6.462806730699217,4.855456778028583,43.43737629824782,8.680530088899774,1.1809040901839556,9.727349754085882,5.104894121229372,1.130812741197731,0.29404609814058474,3.211835320284109,0.8481885760811285,0.2249286749763353,1.8129596409587672,41.55576590829356,2.1493986191740198,0.14152473373094412,2.035864406330882,1.3374467958350158,0.15593536728250004,28.35567853100239,0.9127071073482979,0.5559313955874468,0.08830071027146535,18.274665881153645,0.501009472492702,0.3457360543857443,0.17269757528017
17,4.0,4.723901142037663,30.82954922136968,0.3697822347370662,0.8910999221893068,24.051281782876764,8.767049439448975,31.32753067939552,238.0869874700359,110.62860572309862,90.87602977044101,26.15173434103415,159.87769415163663,3.6925395944771853,359.8139242758895,200.64868297550882,16.277147383222896,1.459732093945072,14.276878709528845,2.179941589641059,24.392828854856887,121.75808899728884,46.91443964088446,1.4699312265128597,13.497681380913003,0.5161518250620217,363.83864225574246,72.01919097814671,1.206261143852083,0.432220954454575,77.4730645898539,260.0999745283381,1.1412578116004228,45.173186365333414,4.5160105096774865,30.468734407330256,5.059574030070518,22.28563154019812,1.5967242744937944,0.9304832986151093,1.526253258104699,13.849773023067556,1.5018161643864296,2.8229771836716178,142.9529960606156,0.6915242172697867,1.325815703802954,2.2777074108579063,0.8088299435087388,5.7182432927531375,1.9931645225110173,1.927730265568245,14.468448287292432,2.067042809838342,345.18048940483544,34.445502855966474,1.1023088491344868,0.8269218019979553,2.630650434588423,0.9815138541415875,0.3888528331117648,9.834387092497025,8.025946202454351,3.2978160666869045,0.647732149773372,4.855397724298919,0.0736078689988939,119.41702693366551,1.3985739358602618,0.45929419071645156,11.174794918228987,9.918450555317122,95.08672577487935,4.1169637779010655,11.460039149595419,37.4141866688998,0.3136782824423486,2.8570097664632423,0.44362039547372056,74.41771431961004,0.06561046501484684,1.3633916390142118,14.659304309595838,0.1795664932500096,0.06642869853764746,0.11850603469030996,7.206336163130293,2.5784038689011943,3.155851678163807,0.40635151591281016,0.2795741696412683,127.71803917053103,22.216462021054248,0.6606773368505162,2.9137348085961623,8.247443238320546,0.02790891612844696,2.6877610409186548,7.3900025471661905,7.163665895538272,55.09694933232842,7.0827043926404345,0.3984989165820519,0.7736267110501652,4.881141549165541,16.950454128328325,0.21410676464533326,43.916983317806086,0.3021305475011602,0.42019344505971884,0.10005652615381394,1.3124221456909275,0.43577826394922414,6.708248282407456,3.073157753329635,2.568042485336348,7.705746476710876,4.972073637527783,44.90486508742363,7.68776976409054,0.8682644028290991,10.86211282201589,5.815630528310182,1.200303217454718,0.3119005000122124,3.4897258481540026,0.8148803355280834,0.2609501976670749,2.196602847941157,40.44346512301417,2.3958819650165917,0.11473936907042391,2.127161165834476,1.6713998597313962,0.17033039885831128,29.889463455143705,1.0059666495692499,0.6300520249971213,0.11158332548247864,19.113425659384564,0.5956111977612851,0.43060018911836645,0.11676314494771331
18,5.0,5.669346490989987,35.79900756028669,0.35316028968308194,1.0808757878028372,24.464161171310966,6.665121790060254,14.057139220461254,142.5128303998772,52.267595589240024,79.09344694041431,30.84845921020367,153.3389363187637,2.059731693118623,165.70278096507369,99.14695108369101,12.202452460415657,0.6345212535962369,16.77536084037294,1.8533240740567425,11.200470201539012,107.43906004615911,57.94147937533576,0.8752374873418077,26.007766187043625,0.3458789043854904,367.00110624645527,34.32326355807045,2.2760842993491677,0.22963130733622966,162.874024547066,263.25928283034375,1.0466925851538356,21.786676000816115,4.083333489318451,29.82503898068093,6.073317372936083,48.71511439636567,0.7130329309541236,0.439052558873463,1.8621010446635307,9.982689395570148,1.7480472223106138,3.6271893291204873,145.1924251131048,0.8672597844784825,1.0854954430507695,1.1302338466491588,0.8906875012868772,7.421221588090724,6.124904771085601,0.770288204343,6.457892441397951,4.3005490052205095,351.9091941995998,49.45640434337441,1.2857616160557352,0.4415458249959288,2.5731535885624224,0.4950911483437188,0.18708106296994417,8.543561963840155,10.82798148394258,9.397865000496033,0.30388646280035714,6.206956062735967,0.10272181551702515,26.609508104050807,1.693762529504585,0.6381039197812215,12.894107319008908,59.52799402514605,273.26265585253043,4.233500362197444,11.846564926933452,55.82173895952935,0.36118291626032545,3.945700332622665,0.334314791694354,31.588933043076228,0.15745574546223695,1.105001693998379,7.36741046610225,0.14427437907004168,0.07045722981661766,0.05496977944328287,12.976667746083681,2.3747405187565866,18.605335814120647,0.7089261547734254,0.2586052309921215,58.65252068830617,34.99300125973581,0.5801317387910654,6.488826162073529,1.3101888854988124,0.057010064783739114,3.352894491042399,1.6584468749005594,12.131693867351503,61.88758963684793,17.157259204213844,0.20846100715222962,0.31444166374974497,5.022795041170712,25.299603735406812,0.1786354047533033,51.15679312068194,0.38052631874498116,0.392827929072943,0.11210151261888406,1.3824449356935753,0.10095294428149199,7.830227669638495,3.9933101102689994,3.6113892845711377,8.079767669526186,6.071997738839733,55.28919079288483,9.169753612147373,1.0855048021578357,11.65930229728642,6.970793970488864,1.444035347475568,0.4920456949043406,3.976684592476401,1.0434524622874781,0.3138052444692357,1.5651216028781125,50.03450515593208,2.8529777870952886,0.2560202456204059,3.8925555790573134,1.9974449637708966,0.5789768249790824,36.16510587957824,1.0451932562018122,0.7177368181656525,0.6128399461664161,25.147638042149676,0.7551189636099199,0.5445072336538516,0.18482926180978926
19,5.0,5.06190166114798,35.68624184319539,0.255275080009421,0.9587812937280926,24.043004197896895,7.792886435112706,12.827526011720861,131.30495019326952,50.59631263941036,44.211889884869564,30.035065600798017,160.60289003726845,1.885815126283268,150.46448412973302,97.00640768090442,11.275448884024438,0.6928348273043407,15.151416963382701,1.7825596780226936,10.602393009046953,98.24370661826848,53.382642458332754,0.8184184458083376,24.355778689092396,0.3179941534241261,348.3579157372643,34.41253342384904,2.129526939968689,0.206817426121171,153.13538563848212,250.4679200321423,1.0303169897061473,19.521983540919106,3.9133629587553167,30.312393493952534,4.893556297538065,45.67678618434725,0.687202995331052,0.3912599232463736,1.690959281785561,8.799851757436373,1.6057856163149946,3.2260422006400753,136.4339904958506,0.7965942310090193,0.9973416783274913,1.2372504468058576,0.7756445780628715,5.7995642776985,5.401456794912647,0.8001236509233988,6.2261218636999685,3.88028373903767,328.6721899721526,42.484725474168386,1.134162983693318,0.49658314745286025,2.5733627509386388,0.5454166031671261,0.19739467158037657,8.048933900441957,9.910971335152883,6.698838997492345,0.2903060446944402,5.842189210158079,0.09598359633688469,23.836735754166725,1.539712035356544,0.5856222031338755,12.507505645686418,55.65221186217598,248.34544673658544,3.9558874464872056,11.787535155654691,50.836721899721525,0.32109408553734464,3.7233301929924214,0.28778280386261934,28.37289931974674,0.09988362266033057,1.0221982848196844,7.18304492996578,0.11929889580071766,0.07613017636708738,0.06521980077307804,11.350434336856981,3.3589375025977084,16.98965072943654,0.7288944845453664,0.22343063772011248,60.43357486249463,32.857240333060865,0.45881246622978983,5.738471369788996,1.0635763172113772,0.04537677163717979,3.0442268526856844,1.5401051552390586,12.216351016223555,57.94125715235733,9.16949528256141,0.16423752060848723,0.3005687249754084,4.817701478269303,22.9895173804015,0.16875580154892697,46.912097008825285,0.3613308580057912,0.42693858324443396,0.08629587553166433,1.3674770362570832,0.1076750162789731,7.521827678410618,3.6434194848917274,3.213413873841422,7.653910763518475,5.683063979827928,53.49489810055557,9.271647570623035,1.4895745299879466,10.194422893085246,5.766029593094944,1.3510958866152205,0.4432764377450505,3.7727940259632304,0.8897047617728148,0.3126601920226105,1.5671871319912993,46.38606796990815,2.6622961664750133,0.3059667631859682,3.5835145956580168,1.7642700785547043,0.6006109810332645,33.71469887363361,0.9916111334321617,0.7126414885215921,0.5787538619265992,23.64561195084443,0.6699438202247191,0.4767228002604636,0.19541002230565677
