,time,PQN
0,0.0,1.0221833145584605
1,0.5,0.9948241659830143
2,1.0,0.9623182486533606
3,1.5,1.0289573937980225
4,2.0,0.9870139857117756
5,3.0,1.0221019840458339
6,4.0,0.9184618938980118
7,5.0,0.9929370521708036
8,6.0,1.0511961709328408
9,7.0,0.9138503528216605
10,8.0,1.014683655350391
11,9.0,0.9810731956820535
12,10.0,1.0705614498110032
13,11.0,0.9816914163433834
14,12.0,0.8918751252427055
15,22.0,1.0166439469268251
