,time,PQN
0,0.0,1.0302726134465041
1,0.25,1.0002373804909874
2,0.5,1.025964015730435
3,0.75,0.9408910936513286
4,1.0,1.0175703813503199
5,1.5,0.9876194046916387
6,2.0,0.9535184369185864
7,3.0,0.9607155213978454
8,4.0,0.9492654751168123
9,5.0,1.0299872074534009
10,6.0,1.028358906279872
11,7.0,1.0090247467267868
12,8.0,0.9929793453461444
13,9.0,0.9978868680168993
14,10.0,1.0714873980367163
15,11.0,0.9993381648705275
16,12.0,0.9402882720085618
17,13.0,0.9784653705829016
18,14.0,0.968845146473522
19,24.0,1.0622836603270216
