,time,PQN
0,0.0,1.0615139606308548
1,0.25,1.061888013324432
2,0.5,1.0139707584940736
3,0.75,0.9676786697492239
4,1.0,0.8830320079865277
5,1.5,0.9806790445121604
6,2.0,1.0626194067857884
7,3.0,1.0657319659437894
8,4.0,1.107393504656709
9,5.0,0.9999631140533483
10,6.0,0.889324881622926
11,7.0,1.007714310646223
12,8.0,1.008147565908253
13,9.0,0.9491722389334334
14,10.0,0.9904408075784302
15,11.0,0.9754750531446104
16,12.0,1.0764593686807733
17,13.0,0.7939403773719558
18,14.0,1.004727048738402
19,24.0,1.026985099460788
