,time,PQN
0,0.0,0.9251114468516679
1,0.25,0.894410984443072
2,0.5,0.9103853062871698
3,0.75,0.9796335206765683
4,1.0,0.9838986176811177
5,1.5,1.0788310994260049
6,2.0,1.0323235542239284
7,3.0,0.9558708899597685
8,4.0,1.0291735598889995
9,5.0,0.9216487699626108
10,6.0,0.9779412779809633
11,7.0,0.993595709824867
12,8.0,1.0716845994306334
13,9.0,1.028556900018995
14,10.0,1.0074043335592866
15,11.0,1.051639487208981
16,12.0,0.938907517156882
17,13.0,1.0152952447854182
18,14.0,0.9490644608487151
19,23.0,1.0942892675008282
20,24.0,1.0555191064593517
