,time,PQN
0,0.0,1.07123369440103
1,0.5,1.0542168087047648
2,1.0,1.0765166184483435
3,1.5,0.9941783831603745
4,2.0,0.9443633159907756
5,3.0,0.9592203160569404
6,4.0,0.9107057001415696
7,5.0,0.8894869599199773
8,6.0,0.9610226690815997
9,7.0,1.0514186628896591
10,8.0,1.0031005635042622
11,9.0,1.0119659153907352
12,10.0,1.0364755522800357
13,11.0,1.0050785871898404
14,12.0,1.0118332892304835
15,22.0,1.0274248011936864
