,time,PQN
0,0.0,1.1287801456491784
1,0.5,0.9528056828491502
2,1.0,0.9781822816913992
3,1.5,0.941496142965149
4,2.0,0.8347239546927951
5,3.0,1.0524963216935759
6,4.0,0.9897553588082963
7,5.0,1.060143325085118
8,6.0,0.9117510182752737
9,7.0,0.9308525768747155
10,8.0,0.9952865835503131
11,9.0,1.0038152951956203
12,10.0,1.0969994825016873
13,11.0,1.1132994225714328
14,12.0,1.0899074599920677
15,22.0,0.8515275362230359
